name,address,lat,lng,wifi,allHours,drive,hundred,morning,barista,birthday,playRand,adventure,parking
池袋東口店,東京都豊島区南池袋１－２７－８,35.7294672919,139.712905492,1,1,0,1,1,0,0,0,0,0
高円寺店,東京都杉並区高円寺南４－４７－１,35.7053691464,139.649480188,1,1,0,0,1,0,0,0,0,0
新青梅東大和店,東京都東大和市立野２－２－６,35.7468335369,139.416125912,1,1,1,1,1,0,0,0,1,1
浅草店,東京都台東区浅草１－３３－３,35.7118334826,139.797335693,1,0,0,1,1,0,0,0,0,0
原宿竹下通り店,東京都渋谷区神宮前１－１９－８原宿ファミリービル,35.6715932833,139.703554444,1,1,0,1,1,0,0,0,0,0
下赤塚店,東京都板橋区赤塚２－１－１４入山プラザ１Ｆ,35.7704150378,139.645401811,1,0,0,0,1,0,0,0,0,0
金町北口店,東京都葛飾区東金町１－３６－１,35.7701955343,139.870291585,1,1,0,1,1,0,0,0,1,0
門前仲町店,東京都江東区門前仲町１－８－８,35.6730922274,139.795064112,1,0,0,0,1,0,0,0,0,0
高輪ウイング店,東京都港区高輪４－１０－１８ウィング高輪１Ｆ,35.6287187291,139.737178029,1,0,0,0,1,0,0,0,0,0
早稲田駅前店,東京都新宿区馬場下町９－８,35.7059842812,139.719527262,1,1,0,1,1,0,0,0,0,0
東八道路野崎店,東京都三鷹市野崎３－２５－８,35.6815288996,139.539341349,1,0,1,1,1,0,0,1,0,1
聖蹟桜ヶ丘店,東京都多摩市関戸１－１－５,35.6512017908,139.446223824,0,0,0,1,1,0,0,0,0,1
新青梅武蔵村山店,東京都武蔵村山市岸１－１１－１８,35.7586400952,139.36806621,1,0,1,1,1,0,0,1,0,1
高尾ダイエー店,東京都八王子市初沢町１２２７－４高尾パークハイツ,35.6423829429,139.2841105,1,0,0,0,1,0,0,0,0,1
東新小岩店,東京都葛飾区東新小岩２－１１－５,35.7251718733,139.865827673,1,0,1,1,1,0,0,1,0,1
羽村店,東京都羽村市五ノ神４－１２－１,35.7597322446,139.31756187,1,1,1,1,1,0,1,1,1,1
小平小川町店,東京都小平市小川町２－２０６２－１,35.7323281536,139.465559774,1,0,1,0,1,0,0,0,0,1
環七大谷田店,東京都足立区中川４－１１,35.7759902892,139.84411663,0,1,1,1,1,0,1,1,1,1
用賀インター店,東京都世田谷区瀬田５－４１－１,35.6270406772,139.62602115,1,1,1,1,1,0,0,0,0,1
２０号府中店,東京都府中市緑町１－１５－１,35.6725951433,139.485513513,1,1,1,1,1,0,0,1,1,1
グリナード永山店,東京都多摩市永山１－４グリナード永山２Ｆ,35.6294229061,139.44808092,1,0,0,1,1,0,0,0,0,1
昭島店,東京都昭島市宮沢町４７１－１,35.7125662087,139.371003629,1,0,1,1,1,0,0,0,1,1
渋谷店,東京都渋谷区神南１－２３－１３,35.6601886647,139.700957345,1,1,0,1,1,0,0,0,0,0
２０号調布店,東京都調布市調布ケ丘１－２－１,35.6558527195,139.542832633,0,0,1,1,1,0,0,1,0,1
保谷新町店,東京都西東京市新町６－８－１４,35.7126254342,139.530426977,1,0,1,1,1,0,0,1,0,1
東久留米店,東京都東久留米市前沢４－７－１８,35.7419850019,139.513370867,1,0,1,1,1,0,0,1,0,1
市ケ谷店,東京都新宿区市ケ谷田町１－２－２３,35.6925326097,139.73540923,1,0,0,1,1,0,0,0,0,0
青山店,東京都港区北青山３－３－７,35.6685042188,139.715162749,1,1,0,1,1,0,0,0,0,0
リヴィン光が丘店,東京都練馬区光が丘５－１－１ＩＭＡ内光の広場２,35.759351396,139.62873923,1,0,0,0,1,0,1,0,1,1
池袋ＬＡＢＩ前店,東京都豊島区東池袋１－９－１０,35.7311199221,139.714351691,1,1,0,0,1,0,0,0,0,0
池袋北口店,東京都豊島区東池袋１－４１－６,35.7315587213,139.712846246,1,0,0,1,1,0,0,0,0,0
グリーンパーク店,東京都武蔵野市緑町２－１－４３,35.7148760957,139.564814791,1,0,1,1,1,0,0,0,0,1
下北沢店,東京都世田谷区北沢２－１２－８半戸ビル,35.6611068416,139.667733465,1,1,0,1,1,0,0,0,0,0
大岡山店,東京都大田区北千束３－２８－１３,35.6069970137,139.685369686,0,1,0,1,1,0,0,0,0,0
調布北口店,東京都調布市布田１－３６－８,35.6534541405,139.544320657,1,0,0,0,1,0,0,0,0,0
多摩ニュータウン通り店,東京都多摩市乞田１２５７,35.6321988229,139.442070211,0,1,1,1,1,0,1,1,1,1
八王子楢原店,東京都八王子市楢原町４７４,35.6812063799,139.306680367,1,0,1,1,1,0,0,0,1,1
西八王子店,東京都八王子市千人町２－２０－２,35.657328406,139.312916615,1,0,0,1,1,0,0,0,0,0
富士街道石神井店,東京都練馬区石神井町７－１７－２,35.7418236214,139.596421575,1,0,1,1,1,0,0,0,0,1
久米川店,東京都東村山市栄町２－２－７,35.7503243405,139.471668256,1,0,0,0,1,0,0,0,0,0
亀戸店,東京都江東区亀戸５－２－１亀戸ＥＸビル,35.6982549418,139.825839653,1,1,0,0,1,0,0,0,0,0
広尾店,東京都港区南麻布５－１５－１４有栖川マンション１Ｆ,35.6509788967,139.722837244,1,0,0,0,1,0,0,0,0,0
八王子大和田店,東京都八王子市大和田町４－２１－４,35.6669534082,139.35408772,1,0,1,1,1,0,0,0,0,1
河辺店,東京都青梅市野上町３－１,35.7886740223,139.287921305,1,1,1,1,1,0,0,0,0,1
東大島ダイエー店,東京都江東区大島７－３８－３０東大島ダイエー１Ｆ,35.6907606851,139.842827402,1,0,0,0,1,0,0,0,0,1
東村山店,東京都東村山市本町２－３－２,35.7602519866,139.467071584,1,0,1,1,1,0,0,0,1,1
青梅街道関町店,東京都練馬区関町北２－３－２０,35.7232084883,139.575199684,1,0,1,1,1,0,0,0,0,1
２０号桜上水店,東京都杉並区下高井戸２－９－５,35.6687881659,139.635242587,1,1,1,1,1,0,1,0,0,1
駒沢大学店,東京都世田谷区駒沢１－４－１５真井ビルＢ１,35.6328392926,139.661125713,1,1,0,1,1,0,0,0,0,0
小岩北口店,東京都江戸川区西小岩１－２５－１８,35.7340573952,139.881133793,0,0,0,1,1,0,0,0,0,0
新青梅井草店,東京都杉並区井草２－１９－１４,35.7274008913,139.620551488,1,1,1,1,1,0,0,0,0,1
多摩センター店,東京都多摩市落合１－１４４０丘の上パティオ内,35.6232569156,139.426392457,1,0,0,1,1,0,0,0,1,0
平和島店,東京都大田区大森北６－１３－１１京急ストア内,35.5787495615,139.734701626,1,0,0,0,1,0,0,0,0,0
渋谷東映プラザ店,東京都渋谷区渋谷１－２４－１２渋谷東映プラザ２Ｆ,35.6599065057,139.702136978,1,1,0,1,1,0,0,0,0,0
南青山店,東京都渋谷区神宮前５－５２－２青山オーバルビルＢ１Ｆ,35.6626555515,139.709202934,1,0,0,1,1,0,0,0,0,0
青梅街道新町店,東京都青梅市新町８－３０－５,35.783239556,139.31634187,1,0,1,1,1,0,0,1,0,1
野猿街道越野店,東京都八王子市越野１０－１１,35.6288527855,139.388628509,0,0,1,0,1,0,0,1,1,1
ＪＲ新宿南口店,東京都新宿区新宿４－１－１３,35.6892515423,139.702424665,1,1,0,1,1,0,0,0,0,0
環八八幡山店,東京都世田谷区八幡山３－３９－１０,35.669280866,139.6135583,1,1,1,1,1,0,0,0,0,1
鶴川店,東京都町田市大蔵町１９３－１,35.5837645273,139.47238983,1,0,1,0,1,0,0,0,0,1
後楽園店,東京都文京区春日１－２－３,35.7072680478,139.751518658,1,0,0,1,1,0,0,0,0,0
祐天寺店,東京都目黒区祐天寺２－１２－１９,35.6373154341,139.691588779,1,0,0,0,1,0,0,0,0,0
環七大杉店,東京都江戸川区大杉４－３－６,35.7096265026,139.879960713,1,1,1,0,1,0,0,0,0,1
田端駅前店,東京都北区田端１－２１－８,35.7379495472,139.760233349,1,1,0,0,1,0,0,0,0,0
平井店,東京都江戸川区平井４－１２－１,35.7064611517,139.843254789,1,0,0,0,1,0,0,0,0,0
秋津駅前店,東京都東村山市秋津町５－８,35.7781757468,139.496523631,1,0,0,0,1,0,0,0,0,0
あきる野とうきゅう店,東京都あきる野市秋川１－１７－１,35.7305439162,139.287618368,0,0,0,0,0,0,0,0,0,1
下丸子店,東京都大田区下丸子３－６－７,35.5710124662,139.685954684,1,0,0,0,1,0,0,0,0,0
志村坂上店,東京都板橋区小豆沢２－１８－６ファインコート志村坂上,35.7762073851,139.695282887,1,1,0,0,1,0,0,0,0,0
竹の塚駅前店,東京都足立区竹の塚６－５－３竹の塚駅前名店街１０９,35.7940612905,139.791733962,0,1,0,0,1,0,0,0,0,0
人形町店,東京都中央区日本橋人形町２－３－１,35.6849953058,139.78370432,1,1,0,0,1,0,0,0,0,0
高幡不動店,東京都日野市高幡１００１－１,35.6610445293,139.413239021,1,0,0,0,1,0,0,0,1,0
常盤台駅前店,東京都板橋区常盤台１－２－２,35.7593088716,139.690011794,1,0,0,0,1,0,0,0,1,0
目黒不動前店,東京都品川区西五反田５－１－２０,35.6258417766,139.714334528,1,1,0,1,1,0,0,0,0,0
尾竹橋通り栗原店,東京都足立区栗原４－１８－１８,35.786647536,139.786301113,1,0,1,0,1,0,0,0,0,1
新宿西口店,東京都新宿区西新宿１－１７－１,35.6892894811,139.698216133,1,1,0,1,1,0,0,0,0,0
板橋駅前店,東京都北区滝野川７－２－６,35.7456595593,139.720505861,1,1,0,0,1,0,0,0,0,0
京王多摩センター店,東京都多摩市落合１－１０－２,35.6250744179,139.423723446,0,1,0,0,1,0,0,0,0,0
平和台駅前店,東京都練馬区北町６－３２－３６,35.7583724239,139.652686397,1,0,0,1,1,0,0,0,0,0
三ノ輪店,東京都台東区三ノ輪１－２８－１２,35.7296666048,139.791839886,1,1,0,1,1,0,0,0,0,0
神田末広町店,東京都千代田区外神田５－２－１,35.7038614834,139.772142321,1,0,0,0,1,0,0,0,0,0
野方店,東京都中野区野方５－３１－１２,35.7195831794,139.652451865,1,1,0,0,1,0,0,0,0,0
鴬谷北口店,東京都台東区根岸１－６－６,35.7227311807,139.777957734,0,1,0,0,1,0,0,0,0,0
目黒駅前店,東京都品川区上大崎２－１５－１７,35.6341645163,139.716777043,1,1,0,1,1,0,0,0,0,0
堀之内三和店,東京都八王子市別所２－１堀之内センター商業ビル,35.6239542037,139.400362981,0,0,0,0,0,0,0,0,0,0
荏原町店,東京都品川区中延５－２－８,35.6036185393,139.707505719,1,0,0,0,1,0,0,0,0,0
八王子高倉店,東京都八王子市高倉町６６－１１,35.6638013196,139.366695103,1,0,0,0,0,0,0,0,0,1
幡ヶ谷ゴールデンセンター店,東京都渋谷区幡ヶ谷１－３－１ゴ－ルデンセンタ－Ｂ１,35.6769261289,139.676562081,0,0,0,0,1,0,0,0,0,0
旭ケ丘三和店,東京都日野市旭ケ丘６－７－５,35.6609543347,139.363525764,0,0,0,0,0,0,0,0,0,1
町田小川三和店,東京都町田市金森４－１－２,35.5261355565,139.465549084,0,0,0,0,0,0,0,0,0,1
水天宮前東京シティエアターミナル,東京都中央区日本橋箱崎町４２－１,35.6820629675,139.787791313,1,0,0,1,1,0,0,0,0,1
国立ピーコックストア店,東京都国立市富士見台４－３－２,35.6874026349,139.432971012,0,0,0,0,0,0,0,0,0,1
高野台ピーコックストア店,東京都練馬区高野台１－７－１,35.7412708922,139.616731812,0,0,0,0,1,0,0,0,0,0
東久留米マルフジ店,東京都東久留米市幸町５－３－２１,35.7596286686,139.517203444,0,0,0,0,0,0,0,0,0,1
志村三丁目店,東京都板橋区志村３－２３,35.777576719,139.686539687,1,0,0,0,1,0,0,0,0,0
西武練馬駅前店,東京都練馬区豊玉北５－１８－９,35.7371359662,139.654067689,1,0,0,1,1,0,0,0,0,0
成増駅北口店,東京都板橋区成増３－１３－１,35.7786998707,139.632539795,0,0,0,0,1,0,0,0,0,0
高島平駅前店,東京都板橋区高島平８－５－７,35.7892425223,139.661913814,1,1,0,0,1,0,0,0,0,0
東福生マルフジ店,東京都福生市武蔵野台１－９－８,35.7460525821,139.334886212,0,0,0,0,0,0,0,0,0,1
浮間舟渡駅前店,東京都板橋区舟渡１－１２－１２,35.7916608208,139.691572302,1,0,0,0,1,0,0,0,0,0
中野坂上店,東京都中野区本町１－３２－４ハーモニーウィング１Ｆ,35.6966938075,139.683418483,1,1,0,0,1,0,0,0,0,0
お花茶屋店,東京都葛飾区お花茶屋１－１９－２０,35.7478713987,139.839887292,1,0,0,1,1,0,0,0,0,0
秋葉原昭和通り店,東京都千代田区神田佐久間町１－２１,35.6979247342,139.775217854,1,0,0,0,1,0,0,0,0,0
梅ヶ丘駅前店,東京都世田谷区梅丘１－２４－１０,35.6557398348,139.65314492,1,0,0,0,1,0,0,0,0,0
御徒町店,東京都台東区上野４－３－１０,35.7081888166,139.773740622,1,1,0,1,1,0,0,0,0,0
東小金井ピーコックストア店,東京都小金井市中町２－２３－２３,35.7012153821,139.521868162,0,0,0,0,0,0,0,0,0,1
東向島店,東京都墨田区東向島５－３－４,35.7251795239,139.819709366,1,0,0,0,1,0,0,0,0,0
南大沢駅前店,東京都八王子市南大沢２－２９,35.6139339661,139.380173988,1,0,0,1,1,0,0,0,1,0
九段下店,東京都千代田区九段北１－２－２グランドメゾン九段,35.6958207406,139.752070183,1,0,0,1,1,0,0,0,0,0
上板橋イトーヨーカドー店,東京都板橋区常盤台４－２６－１,35.7640863466,139.67805623,1,0,0,0,0,0,0,0,0,1
桜美林学園前店,東京都町田市根岸町１０１１－７,35.5793563749,139.407961046,1,0,1,0,1,0,0,0,0,1
明大前店,東京都世田谷区松原２－４４－６,35.6691315716,139.649830777,1,1,0,0,1,0,0,0,0,0
曳舟店,東京都墨田区東向島２－３０－６,35.7182749762,139.817942017,1,0,0,0,1,0,0,0,0,0
西葛西店,東京都江戸川区西葛西３－１６－１３,35.6654522935,139.858770957,1,0,0,1,1,0,0,0,0,0
新中野店,東京都中野区中央４－４－６,35.697642739,139.668208349,1,1,0,0,1,0,0,0,0,0
大森町店,東京都大田区大森西３－２０－１３,35.5722524215,139.731224403,1,1,0,0,1,0,0,0,0,0
東八道路牟礼店,東京都三鷹市牟礼５－７－６,35.6824693213,139.580057012,1,0,1,0,1,0,0,0,0,1
神保町店,東京都千代田区神田神保町１－２－１,35.6962481337,139.760256137,1,1,0,1,1,0,0,0,0,0
西新宿駅前店,東京都新宿区西新宿６－２－１９,35.6937513724,139.694239903,1,1,0,0,1,0,0,0,0,0
桜新町店,東京都世田谷区桜新町２－９－３,35.6317417411,139.644124702,1,0,0,0,1,0,0,0,0,0
銀座二丁目ビル店,東京都中央区銀座２－９－４,35.6724301922,139.768121426,1,1,0,1,1,0,0,0,0,0
新橋日比谷口店,東京都港区新橋２－６－７,35.667568785,139.757359479,1,1,0,1,1,0,0,0,0,0
板橋区役所前店,東京都板橋区仲宿６４－４,35.7520960647,139.710445902,1,1,0,0,1,0,0,0,0,0
東新宿駅前店,東京都新宿区新宿６－２９－１０,35.6976893435,139.707682491,1,1,0,0,1,0,0,0,0,0
篠崎駅前店,東京都江戸川区篠崎町７－２８－２,35.7065649888,139.903855198,1,1,0,0,1,0,0,0,0,0
三田駅前店,東京都港区芝５－３１－２４勝文館１Ｆ,35.646765535,139.745625755,1,0,0,0,1,0,0,0,0,0
大島店,東京都江東区大島６－９－１,35.6900577811,139.835169747,1,0,0,0,1,0,0,0,0,0
あきる野小川店,東京都あきる野市小川東２－１１－７,35.7201939848,139.319529387,1,0,1,0,1,0,0,0,1,1
武蔵境北口店,東京都武蔵野市境１－２－２６,35.7025641713,139.54472255,0,0,0,1,1,0,0,0,0,0
東陽町駅前店,東京都江東区東陽４－４－５,35.6699245629,139.817106257,1,1,0,1,1,0,0,0,0,0
梅島駅前店,東京都足立区梅田７－３６－５,35.7723866705,139.797672111,1,0,0,1,1,0,0,0,0,0
府中本宿町店,東京都府中市本宿町４－２４－４,35.6800566637,139.459371276,0,0,0,0,0,0,0,0,0,0
月島駅前店,東京都中央区月島１－３－１ＩＫＭビル,35.6650186671,139.783768173,1,0,0,0,1,0,0,0,0,0
狛江マルシェ店,東京都狛江市元和泉１－２－２,35.6327345914,139.577977509,1,0,0,0,1,0,0,0,0,0
鹿浜四丁目店,東京都足立区鹿浜４－２９－６,35.7832080742,139.760845083,1,0,1,1,1,0,0,0,0,1
片柳学園店,東京都八王子市片倉町１４０４－１,35.6262484434,139.339350592,0,0,0,1,0,0,0,0,0,0
新小岩北口店,東京都葛飾区西新小岩１－２－８,35.7172411547,139.857538697,0,0,0,1,1,0,0,0,0,0
池尻大橋店,東京都目黒区大橋２－２２－８,35.6517544956,139.686098112,1,0,0,0,1,0,0,0,0,0
喜多見マルシェ店,東京都世田谷区喜多見９－２－３３,35.6367732891,139.58789456,0,0,0,0,1,0,0,0,0,0
東武練馬店,東京都板橋区徳丸２－３－２,35.7690803303,139.661109138,1,0,0,0,1,0,0,0,0,0
品川インターシティ店,東京都港区港南２－１５－２,35.6262410794,139.741936891,0,0,0,0,1,0,0,0,0,0
笹目通り高松店,東京都練馬区高松５－９－６,35.7567423134,139.620867505,1,1,1,0,1,0,0,0,1,1
亀有南口店,東京都葛飾区亀有３－３０－５,35.7658343285,139.848485281,0,0,0,0,1,0,0,0,0,0
新高円寺店,東京都杉並区高円寺南２－２０－３,35.6979432697,139.647726468,1,0,0,0,1,0,0,0,0,0
蒲田アロマスクエア店,東京都大田区蒲田５－３７－１ニッセイアロマスクエア１Ｆ,35.5608602955,139.71803931,1,0,0,0,1,0,0,0,0,0
玉川上水店,東京都立川市幸町６－３６－１,35.7320491465,139.41807828,1,0,0,0,1,0,0,0,0,0
お台場デックス店,東京都港区台場１－６－１,35.6284556084,139.775232309,1,1,0,1,1,0,0,0,0,1
箱根ケ崎店,東京都西多摩郡瑞穂町大字箱根ケ崎１２６８－１,35.7769247078,139.337069795,1,0,1,0,1,0,0,0,1,1
２０号八王子並木町店,東京都八王子市並木町１９－１,35.6509087828,139.299757715,1,0,1,0,1,0,0,0,0,1
東久留米イトーヨーカドー店,東京都東久留米市本町３－８－１,35.7590818268,139.529174946,1,0,0,1,0,0,0,0,0,1
落合店,東京都新宿区上落合２－２９－２,35.7105695102,139.685056398,1,1,0,0,1,0,0,0,0,0
葛西店,東京都江戸川区東葛西６－２－５,35.6626224474,139.873361223,1,1,0,1,1,0,0,0,0,0
三鷹店,東京都三鷹市下連雀３－３５－７クレッセント三鷹Ｂ１Ｆ,35.7012011435,139.560867341,1,0,0,1,1,0,0,0,0,0
尾久橋通り江北店,東京都足立区江北１－２１－１２,35.7697070708,139.770263994,1,0,1,0,1,0,0,0,0,1
日野駅前店,東京都日野市大坂上１－３３－３,35.6792519346,139.392811706,0,0,0,1,1,0,0,0,1,0
茗荷谷駅前店,東京都文京区小石川５－５－６,35.7179350677,139.736952245,1,1,0,0,1,0,0,0,0,0
第一京浜鮫洲店,東京都品川区東大井１－２－２０,35.6054259384,139.742590446,1,1,1,0,1,0,0,0,0,1
清瀬駅北口店,東京都清瀬市元町１－２－７,35.7721112428,139.520737365,1,0,0,0,1,0,0,0,0,0
立川駅南口店,東京都立川市柴崎町３－７－１,35.6969751845,139.412709025,1,1,0,1,1,0,0,0,0,0
一之江駅前店,東京都江戸川区一之江８－１６－１１,35.6863186642,139.883478299,1,0,0,0,1,0,0,0,0,0
